ANT_1000_East_A-Ap.geojson,ATL03_20181215231619_11960110_006_02.h5,855335.621,0.000,2328747,0
ANT_1000_East_A-Ap.geojson,ATL03_20181216120402_12040112_006_02.h5,786719.873,0.000,27815579,0
ANT_1000_East_A-Ap.geojson,ATL03_20181216225040_12110110_006_02.h5,843153.629,0.000,4545262,0
ANT_1000_East_A-Ap.geojson,ATL03_20181217002458_12120110_006_02.h5,967687.116,0.000,5242895,0
ANT_1000_East_A-Ap.geojson,ATL03_20181217113824_12190112_006_02.h5,1003227.630,0.000,37231424,0
ANT_1000_East_A-Ap.geojson,ATL03_20181217131241_12200112_006_02.h5,856130.395,0.000,27416206,0
ANT_1000_East_A-Ap.geojson,ATL03_20181217222502_12260110_006_02.h5,878143.759,0.000,8389661,0
ANT_1000_East_A-Ap.geojson,ATL03_20181217235919_12270110_006_02.h5,1427758.080,0.000,7350722,0
ANT_1000_East_A-Ap.geojson,ATL03_20181218111245_12340112_006_02.h5,855379.239,0.000,34700340,0
ANT_1000_East_A-Ap.geojson,ATL03_20181218124702_12350112_006_02.h5,1474028.601,0.000,36612975,0
ANT_1000_East_A-Ap.geojson,ATL03_20181218215923_12410110_006_02.h5,1267152.688,10286.000,12123102,60596
ANT_1000_East_A-Ap.geojson,ATL03_20181218233340_12420110_006_02.h5,816782.037,27573.000,8444150,176405
ANT_1000_East_A-Ap.geojson,ATL03_20181219104706_12490112_006_02.h5,1077764.137,0.000,40379396,0
ANT_1000_East_A-Ap.geojson,ATL03_20181219122123_12500112_006_02.h5,889570.989,0.000,41451390,0
ANT_1000_East_A-Ap.geojson,ATL03_20181219230801_12570110_006_02.h5,738687.157,643.000,7697292,7838
ANT_1000_East_A-Ap.geojson,ATL03_20181220115544_12650112_006_02.h5,748222.634,0.000,29951820,0
ANT_1000_East_A-Ap.geojson,ATL03_20181220224222_12720110_006_02.h5,917251.904,0.000,3067672,0
ANT_1000_East_A-Ap.geojson,ATL03_20181221001639_12730110_006_02.h5,668912.470,0.000,2782620,0
ANT_1000_East_A-Ap.geojson,ATL03_20181221113005_12800112_006_02.h5,926663.018,0.000,30145166,0
ANT_1000_East_A-Ap.geojson,ATL03_20181221130422_12810112_006_02.h5,666086.709,0.000,23735084,0
ANT_1000_East_A-Ap.geojson,ATL03_20181221221643_12870110_006_02.h5,973993.415,0.000,9868866,0
ANT_1000_East_A-Ap.geojson,ATL03_20181221235100_12880110_006_02.h5,1805134.023,0.000,15676526,0
ANT_1000_East_A-Ap.geojson,ATL03_20181222110426_12950112_006_02.h5,1016015.961,0.000,41832427,0
ANT_1000_East_A-Ap.geojson,ATL03_20181222123843_12960112_006_02.h5,1583195.847,0.000,45762778,0
ANT_1000_East_A-Ap.geojson,ATL03_20181222215104_13020110_006_02.h5,1303378.413,4385.000,12194099,26955
ANT_1000_East_A-Ap.geojson,ATL03_20181222232521_13030110_006_02.h5,854093.004,502.000,7095640,2587
ANT_1000_East_A-Ap.geojson,ATL03_20181223103847_13100112_006_02.h5,1020271.600,0.000,40886270,0
ANT_1000_East_A-Ap.geojson,ATL03_20181223121304_13110112_006_02.h5,810731.265,0.000,31235399,0
ANT_1000_East_A-Ap.geojson,ATL03_20181223225942_13180110_006_02.h5,666482.947,4803.000,6716855,53317
ANT_1000_East_A-Ap.geojson,ATL03_20181224101307_13250112_006_02.h5,nan,0.000,644032,0
ANT_1000_East_A-Ap.geojson,ATL03_20181224114725_13260112_006_02.h5,633196.796,646.000,27230536,21599
ANT_1000_East_A-Ap.geojson,ATL03_20181224223402_13330110_006_02.h5,925336.988,0.000,7956044,0
ANT_1000_East_A-Ap.geojson,ATL03_20181225112145_13410112_006_02.h5,920167.131,0.000,31912728,0
ANT_1000_East_A-Ap.geojson,ATL03_20181225125602_13420112_006_02.h5,507319.985,0.000,10082351,0
ANT_1000_East_A-Ap.geojson,ATL03_20181225220822_13480110_006_02.h5,1011598.540,0.000,3086991,0
ANT_1000_East_A-Ap.geojson,ATL03_20181225234240_13490110_006_02.h5,1828767.097,0.000,16221012,0
ANT_1000_East_A-Ap.geojson,ATL03_20181226105605_13560112_006_02.h5,1001247.352,0.000,25442953,0
ANT_1000_East_A-Ap.geojson,ATL03_20181226123022_13570112_006_02.h5,1657530.101,0.000,47160963,0
ANT_1000_East_A-Ap.geojson,ATL03_20181226214243_13630110_006_02.h5,1221945.711,2261.000,8584271,19903
ANT_1000_East_A-Ap.geojson,ATL03_20181226231700_13640110_006_02.h5,762369.581,0.000,5892340,0
ANT_1000_East_A-Ap.geojson,ATL03_20181227103026_13710112_006_02.h5,986113.773,0.000,26393845,0
